id,publication_year,cited_by_count,author_ids
https://openalex.org/W2156645222,1976,15,"['https://openalex.org/A5027344801', 'https://openalex.org/A5003454849', 'https://openalex.org/A5002301422', 'https://openalex.org/A5000518520']"
https://openalex.org/W2024997856,2009,12,"['https://openalex.org/A5087293203', 'https://openalex.org/A5051470154', 'https://openalex.org/A5072193251', 'https://openalex.org/A5013552926', 'https://openalex.org/A5044191589', 'https://openalex.org/A5002301422', 'https://openalex.org/A5020083106', 'https://openalex.org/A5052526816', 'https://openalex.org/A5044523491']"
https://openalex.org/W2957390582,2019,27,"['https://openalex.org/A5046957777', 'https://openalex.org/A5088242177', 'https://openalex.org/A5044205949', 'https://openalex.org/A5028823648']"
https://openalex.org/W2236108379,2015,26,"['https://openalex.org/A5050939698', 'https://openalex.org/A5044205949', 'https://openalex.org/A5016343542']"
https://openalex.org/W2141583709,2001,48,"['https://openalex.org/A5044205949', 'https://openalex.org/A5045268725']"
https://openalex.org/W3015681589,2020,14,"['https://openalex.org/A5033234623', 'https://openalex.org/A5088750710', 'https://openalex.org/A5056955415', 'https://openalex.org/A5088242177', 'https://openalex.org/A5028823648', 'https://openalex.org/A5044205949', 'https://openalex.org/A5067184362']"
https://openalex.org/W2619020317,2017,16,"['https://openalex.org/A5050939698', 'https://openalex.org/A5015969102', 'https://openalex.org/A5044205949', 'https://openalex.org/A5016343542']"
https://openalex.org/W2902577893,2018,14,"['https://openalex.org/A5035683036', 'https://openalex.org/A5028823648', 'https://openalex.org/A5044205949', 'https://openalex.org/A5043621466', 'https://openalex.org/A5030387579']"
https://openalex.org/W2129654999,2014,13,"['https://openalex.org/A5001372336', 'https://openalex.org/A5044205949', 'https://openalex.org/A5077513463', 'https://openalex.org/A5017831043']"
https://openalex.org/W1824979056,2014,12,"['https://openalex.org/A5023977236', 'https://openalex.org/A5044205949', 'https://openalex.org/A5017831043']"
https://openalex.org/W4206910568,2021,17,"['https://openalex.org/A5077513889', 'https://openalex.org/A5081061938', 'https://openalex.org/A5003675850', 'https://openalex.org/A5058797533']"
https://openalex.org/W2560837471,2016,310,"['https://openalex.org/A5081061938', 'https://openalex.org/A5014721733', 'https://openalex.org/A5038084567', 'https://openalex.org/A5075107696', 'https://openalex.org/A5083164235']"
https://openalex.org/W2056131064,2008,279,"['https://openalex.org/A5081061938', 'https://openalex.org/A5075107696', 'https://openalex.org/A5063806118', 'https://openalex.org/A5006065507', 'https://openalex.org/A5010222716']"
https://openalex.org/W2068146432,2013,168,"['https://openalex.org/A5085989214', 'https://openalex.org/A5081061938', 'https://openalex.org/A5060708714', 'https://openalex.org/A5083164235']"
https://openalex.org/W2343625650,2011,84,"['https://openalex.org/A5081061938', 'https://openalex.org/A5061221966', 'https://openalex.org/A5075107696']"
https://openalex.org/W2272825262,2016,52,"['https://openalex.org/A5066857524', 'https://openalex.org/A5060708714', 'https://openalex.org/A5081061938', 'https://openalex.org/A5083164235']"
https://openalex.org/W4280571380,2022,15,"['https://openalex.org/A5053684127', 'https://openalex.org/A5011587512', 'https://openalex.org/A5081061938']"
https://openalex.org/W2141615420,2007,59,"['https://openalex.org/A5004402399', 'https://openalex.org/A5081061938', 'https://openalex.org/A5035643549', 'https://openalex.org/A5024133153', 'https://openalex.org/A5074436610']"
https://openalex.org/W2061282574,2008,55,"['https://openalex.org/A5081061938', 'https://openalex.org/A5035643549', 'https://openalex.org/A5083313910']"
https://openalex.org/W1984920528,2011,48,"['https://openalex.org/A5081061938', 'https://openalex.org/A5017608979', 'https://openalex.org/A5000117226', 'https://openalex.org/A5083164235']"
https://openalex.org/W4206910568,2021,17,"['https://openalex.org/A5077513889', 'https://openalex.org/A5081061938', 'https://openalex.org/A5003675850', 'https://openalex.org/A5058797533']"
https://openalex.org/W2949413140,2018,13,['https://openalex.org/A5081061938']
https://openalex.org/W2126459118,2015,54,"['https://openalex.org/A5075571009', 'https://openalex.org/A5062122371', 'https://openalex.org/A5019690020', 'https://openalex.org/A5072348956']"
https://openalex.org/W4300773205,2019,28,"['https://openalex.org/A5028772801', 'https://openalex.org/A5023667301', 'https://openalex.org/A5019690020', 'https://openalex.org/A5051490157', 'https://openalex.org/A5045622007', 'https://openalex.org/A5049903161', 'https://openalex.org/A5017486812', 'https://openalex.org/A5055430403', 'https://openalex.org/A5028772801']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3202749896,2021,304,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5032862939', 'https://openalex.org/A5010422300', 'https://openalex.org/A5078920408']"
https://openalex.org/W2166730394,2015,253,"['https://openalex.org/A5046597133', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2231433198,2016,84,"['https://openalex.org/A5013836248', 'https://openalex.org/A5067778879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5079458476', 'https://openalex.org/A5054707908']"
https://openalex.org/W2051532307,1942,62,['https://openalex.org/A5054707908']
https://openalex.org/W3189072387,2021,55,"['https://openalex.org/A5011168888', 'https://openalex.org/A5030987696', 'https://openalex.org/A5014647140', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3142376279,2021,40,"['https://openalex.org/A5000679279', 'https://openalex.org/A5054707908', 'https://openalex.org/A5080732494']"
https://openalex.org/W2150160077,2009,92,['https://openalex.org/A5054707908']
https://openalex.org/W4309066014,2014,66,"['https://openalex.org/A5010955358', 'https://openalex.org/A5054707908']"
https://openalex.org/W1996156133,2014,57,"['https://openalex.org/A5054707908', 'https://openalex.org/A5033090175']"
https://openalex.org/W2791119162,2018,47,"['https://openalex.org/A5002329799', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2066438821,2015,36,['https://openalex.org/A5054707908']
https://openalex.org/W2092468239,2014,30,"['https://openalex.org/A5002619444', 'https://openalex.org/A5054707908']"
https://openalex.org/W2313921062,1953,19,"['https://openalex.org/A5054287609', 'https://openalex.org/A5054707908']"
https://openalex.org/W3128487207,2021,15,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5010422300', 'https://openalex.org/A5032862939', 'https://openalex.org/A5078920408']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3122013492,2016,20,"['https://openalex.org/A5054707908', 'https://openalex.org/A5065695849']"
https://openalex.org/W2810993857,2018,11,"['https://openalex.org/A5062266581', 'https://openalex.org/A5054707908', 'https://openalex.org/A5084077919', 'https://openalex.org/A5003816851']"
https://openalex.org/W2147453867,2006,1719,"['https://openalex.org/A5058815871', 'https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2150375325,2007,1596,"['https://openalex.org/A5000679279', 'https://openalex.org/A5040821463']"
https://openalex.org/W2049607688,2006,1514,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W1967579779,2011,1327,"['https://openalex.org/A5006700143', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2097050150,2004,969,['https://openalex.org/A5000679279']
https://openalex.org/W2019789576,2000,822,"['https://openalex.org/A5036983906', 'https://openalex.org/A5000679279']"
https://openalex.org/W2053634345,2003,778,"['https://openalex.org/A5040821463', 'https://openalex.org/A5001893057', 'https://openalex.org/A5000679279']"
https://openalex.org/W2112896229,2011,697,"['https://openalex.org/A5085750604', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2157085604,2009,684,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W2147634746,2010,525,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5020965594', 'https://openalex.org/A5071634649', 'https://openalex.org/A5000679279']"
https://openalex.org/W2067919779,2004,452,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2178843456,2016,435,"['https://openalex.org/A5027036879', 'https://openalex.org/A5048789742', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2041411104,2009,428,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2735460460,2010,349,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W1986252988,2005,341,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W4245592878,2011,328,"['https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2125349172,2008,291,"['https://openalex.org/A5066696247', 'https://openalex.org/A5055710645', 'https://openalex.org/A5000679279']"
https://openalex.org/W2161335593,2005,280,"['https://openalex.org/A5000679279', 'https://openalex.org/A5001893057', 'https://openalex.org/A5066912513', 'https://openalex.org/A5040821463']"
https://openalex.org/W2064786700,2007,275,['https://openalex.org/A5000679279']
https://openalex.org/W2081896594,2012,181,"['https://openalex.org/A5062226737', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2570573182,2017,165,['https://openalex.org/A5000679279']
https://openalex.org/W2106668931,2007,240,"['https://openalex.org/A5033935340', 'https://openalex.org/A5002658393', 'https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2097781223,2010,165,"['https://openalex.org/A5027036879', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2020358772,2010,151,"['https://openalex.org/A5040820784', 'https://openalex.org/A5078651528', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2106114848,2011,135,"['https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W3020629000,2020,28,"['https://openalex.org/A5086981709', 'https://openalex.org/A5086243139']"
https://openalex.org/W2891109619,2018,77,"['https://openalex.org/A5021205874', 'https://openalex.org/A5045412540', 'https://openalex.org/A5090031720']"
https://openalex.org/W2898217057,2018,50,"['https://openalex.org/A5070869825', 'https://openalex.org/A5054146103', 'https://openalex.org/A5086243139']"
https://openalex.org/W2157861069,2009,65,"['https://openalex.org/A5013556554', 'https://openalex.org/A5086243139']"
https://openalex.org/W3020629000,2020,28,"['https://openalex.org/A5086981709', 'https://openalex.org/A5086243139']"
https://openalex.org/W1523360751,2015,33,"['https://openalex.org/A5053437341', 'https://openalex.org/A5086243139', 'https://openalex.org/A5021551817']"
https://openalex.org/W2083302954,2013,32,"['https://openalex.org/A5013556554', 'https://openalex.org/A5086243139']"
https://openalex.org/W2792614909,2018,20,"['https://openalex.org/A5054146103', 'https://openalex.org/A5086243139']"
https://openalex.org/W2039696702,2008,264,"['https://openalex.org/A5021812568', 'https://openalex.org/A5033826368']"
https://openalex.org/W2048343560,2012,32,"['https://openalex.org/A5058044076', 'https://openalex.org/A5023859958', 'https://openalex.org/A5033826368']"
https://openalex.org/W2338977631,2016,27,"['https://openalex.org/A5002816287', 'https://openalex.org/A5022689831', 'https://openalex.org/A5053760589', 'https://openalex.org/A5033826368']"
https://openalex.org/W2981745760,2019,20,"['https://openalex.org/A5045801615', 'https://openalex.org/A5057625415', 'https://openalex.org/A5028544789', 'https://openalex.org/A5023406639', 'https://openalex.org/A5033826368', 'https://openalex.org/A5058044076', 'https://openalex.org/A5002886777', 'https://openalex.org/A5004304607']"
https://openalex.org/W1868435050,2007,27,"['https://openalex.org/A5021812568', 'https://openalex.org/A5033826368', 'https://openalex.org/A5058020677', 'https://openalex.org/A5048006308', 'https://openalex.org/A5068525348']"
https://openalex.org/W2055809429,2009,20,"['https://openalex.org/A5029899696', 'https://openalex.org/A5062286667', 'https://openalex.org/A5081321846', 'https://openalex.org/A5039411139', 'https://openalex.org/A5053034134', 'https://openalex.org/A5022985881', 'https://openalex.org/A5045816128', 'https://openalex.org/A5033826368', 'https://openalex.org/A5023859958']"
https://openalex.org/W2081307537,2007,17,"['https://openalex.org/A5086679756', 'https://openalex.org/A5033826368', 'https://openalex.org/A5058338534']"
https://openalex.org/W2094946154,1970,122,"['https://openalex.org/A5045577515', 'https://openalex.org/A5027910225', 'https://openalex.org/A5079725926']"
https://openalex.org/W2063548860,1979,41,"['https://openalex.org/A5027910225', 'https://openalex.org/A5078920700']"
https://openalex.org/W3202749896,2021,304,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5032862939', 'https://openalex.org/A5010422300', 'https://openalex.org/A5078920408']"
https://openalex.org/W2166730394,2015,253,"['https://openalex.org/A5046597133', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2231433198,2016,84,"['https://openalex.org/A5013836248', 'https://openalex.org/A5067778879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5079458476', 'https://openalex.org/A5054707908']"
https://openalex.org/W2051532307,1942,62,['https://openalex.org/A5054707908']
https://openalex.org/W3189072387,2021,55,"['https://openalex.org/A5011168888', 'https://openalex.org/A5030987696', 'https://openalex.org/A5014647140', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3142376279,2021,40,"['https://openalex.org/A5000679279', 'https://openalex.org/A5054707908', 'https://openalex.org/A5080732494']"
https://openalex.org/W2150160077,2009,92,['https://openalex.org/A5054707908']
https://openalex.org/W4309066014,2014,66,"['https://openalex.org/A5010955358', 'https://openalex.org/A5054707908']"
https://openalex.org/W1996156133,2014,57,"['https://openalex.org/A5054707908', 'https://openalex.org/A5033090175']"
https://openalex.org/W2791119162,2018,47,"['https://openalex.org/A5002329799', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2066438821,2015,36,['https://openalex.org/A5054707908']
https://openalex.org/W2092468239,2014,30,"['https://openalex.org/A5002619444', 'https://openalex.org/A5054707908']"
https://openalex.org/W2313921062,1953,19,"['https://openalex.org/A5054287609', 'https://openalex.org/A5054707908']"
https://openalex.org/W3128487207,2021,15,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5010422300', 'https://openalex.org/A5032862939', 'https://openalex.org/A5078920408']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3122013492,2016,20,"['https://openalex.org/A5054707908', 'https://openalex.org/A5065695849']"
https://openalex.org/W2810993857,2018,11,"['https://openalex.org/A5062266581', 'https://openalex.org/A5054707908', 'https://openalex.org/A5084077919', 'https://openalex.org/A5003816851']"
https://openalex.org/W2147453867,2006,1719,"['https://openalex.org/A5058815871', 'https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2150375325,2007,1596,"['https://openalex.org/A5000679279', 'https://openalex.org/A5040821463']"
https://openalex.org/W2049607688,2006,1514,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W1967579779,2011,1327,"['https://openalex.org/A5006700143', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2097050150,2004,969,['https://openalex.org/A5000679279']
https://openalex.org/W2019789576,2000,822,"['https://openalex.org/A5036983906', 'https://openalex.org/A5000679279']"
https://openalex.org/W2053634345,2003,778,"['https://openalex.org/A5040821463', 'https://openalex.org/A5001893057', 'https://openalex.org/A5000679279']"
https://openalex.org/W2112896229,2011,697,"['https://openalex.org/A5085750604', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2157085604,2009,684,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W2147634746,2010,525,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5020965594', 'https://openalex.org/A5071634649', 'https://openalex.org/A5000679279']"
https://openalex.org/W2067919779,2004,452,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2178843456,2016,435,"['https://openalex.org/A5027036879', 'https://openalex.org/A5048789742', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2041411104,2009,428,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2735460460,2010,349,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W1986252988,2005,341,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W4245592878,2011,328,"['https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2125349172,2008,291,"['https://openalex.org/A5066696247', 'https://openalex.org/A5055710645', 'https://openalex.org/A5000679279']"
https://openalex.org/W2161335593,2005,280,"['https://openalex.org/A5000679279', 'https://openalex.org/A5001893057', 'https://openalex.org/A5066912513', 'https://openalex.org/A5040821463']"
https://openalex.org/W2064786700,2007,275,['https://openalex.org/A5000679279']
https://openalex.org/W2081896594,2012,181,"['https://openalex.org/A5062226737', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2570573182,2017,165,['https://openalex.org/A5000679279']
https://openalex.org/W2106668931,2007,240,"['https://openalex.org/A5033935340', 'https://openalex.org/A5002658393', 'https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2097781223,2010,165,"['https://openalex.org/A5027036879', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2020358772,2010,151,"['https://openalex.org/A5040820784', 'https://openalex.org/A5078651528', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2106114848,2011,135,"['https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W3202749896,2021,304,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5032862939', 'https://openalex.org/A5010422300', 'https://openalex.org/A5078920408']"
https://openalex.org/W2166730394,2015,253,"['https://openalex.org/A5046597133', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2231433198,2016,84,"['https://openalex.org/A5013836248', 'https://openalex.org/A5067778879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5079458476', 'https://openalex.org/A5054707908']"
https://openalex.org/W2051532307,1942,62,['https://openalex.org/A5054707908']
https://openalex.org/W3189072387,2021,55,"['https://openalex.org/A5011168888', 'https://openalex.org/A5030987696', 'https://openalex.org/A5014647140', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3142376279,2021,40,"['https://openalex.org/A5000679279', 'https://openalex.org/A5054707908', 'https://openalex.org/A5080732494']"
https://openalex.org/W2150160077,2009,92,['https://openalex.org/A5054707908']
https://openalex.org/W4309066014,2014,66,"['https://openalex.org/A5010955358', 'https://openalex.org/A5054707908']"
https://openalex.org/W1996156133,2014,57,"['https://openalex.org/A5054707908', 'https://openalex.org/A5033090175']"
https://openalex.org/W2791119162,2018,47,"['https://openalex.org/A5002329799', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2066438821,2015,36,['https://openalex.org/A5054707908']
https://openalex.org/W2092468239,2014,30,"['https://openalex.org/A5002619444', 'https://openalex.org/A5054707908']"
https://openalex.org/W2313921062,1953,19,"['https://openalex.org/A5054287609', 'https://openalex.org/A5054707908']"
https://openalex.org/W3128487207,2021,15,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5010422300', 'https://openalex.org/A5032862939', 'https://openalex.org/A5078920408']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W3122013492,2016,20,"['https://openalex.org/A5054707908', 'https://openalex.org/A5065695849']"
https://openalex.org/W2810993857,2018,11,"['https://openalex.org/A5062266581', 'https://openalex.org/A5054707908', 'https://openalex.org/A5084077919', 'https://openalex.org/A5003816851']"
https://openalex.org/W2143927888,2005,498,"['https://openalex.org/A5048775153', 'https://openalex.org/A5068508539']"
https://openalex.org/W1489525520,2006,438,"['https://openalex.org/A5068508539', 'https://openalex.org/A5058230090', 'https://openalex.org/A5089260563']"
https://openalex.org/W2534253848,2016,303,"['https://openalex.org/A5070905937', 'https://openalex.org/A5012470628', 'https://openalex.org/A5053850863', 'https://openalex.org/A5048167874', 'https://openalex.org/A5068508539']"
https://openalex.org/W2777647957,2018,257,"['https://openalex.org/A5003138661', 'https://openalex.org/A5087267903', 'https://openalex.org/A5048987475', 'https://openalex.org/A5085864488', 'https://openalex.org/A5068508539', 'https://openalex.org/A5082603621']"
https://openalex.org/W2160802179,2014,220,"['https://openalex.org/A5089575055', 'https://openalex.org/A5068508539']"
https://openalex.org/W2895810819,2011,165,"['https://openalex.org/A5068508539', 'https://openalex.org/A5089260563', 'https://openalex.org/A5021578107', 'https://openalex.org/A5089575055']"
https://openalex.org/W2061910127,2009,138,"['https://openalex.org/A5089979136', 'https://openalex.org/A5068508539', 'https://openalex.org/A5061131385', 'https://openalex.org/A5029323348', 'https://openalex.org/A5010122901', 'https://openalex.org/A5006314068', 'https://openalex.org/A5019946709', 'https://openalex.org/A5012850897', 'https://openalex.org/A5089575055']"
https://openalex.org/W2163361328,2011,124,"['https://openalex.org/A5089575055', 'https://openalex.org/A5068508539']"
https://openalex.org/W2159849140,2015,118,"['https://openalex.org/A5070905937', 'https://openalex.org/A5068508539', 'https://openalex.org/A5057693146']"
https://openalex.org/W2109704865,2011,99,"['https://openalex.org/A5089575055', 'https://openalex.org/A5068508539']"
https://openalex.org/W2125313055,2013,97,"['https://openalex.org/A5083801513', 'https://openalex.org/A5075825791', 'https://openalex.org/A5068508539', 'https://openalex.org/A5081635691']"
https://openalex.org/W2946364534,2019,64,"['https://openalex.org/A5062081392', 'https://openalex.org/A5043628255', 'https://openalex.org/A5038386528', 'https://openalex.org/A5068508539', 'https://openalex.org/A5023802054']"
https://openalex.org/W3177765786,2022,22,"['https://openalex.org/A5024032496', 'https://openalex.org/A5022994077', 'https://openalex.org/A5049948514', 'https://openalex.org/A5016054994', 'https://openalex.org/A5055592482', 'https://openalex.org/A5068508539', 'https://openalex.org/A5034257647']"
https://openalex.org/W2182894058,2014,70,"['https://openalex.org/A5053850863', 'https://openalex.org/A5027532022', 'https://openalex.org/A5011118385', 'https://openalex.org/A5001423147', 'https://openalex.org/A5068508539']"
https://openalex.org/W2952988558,2019,49,"['https://openalex.org/A5022994077', 'https://openalex.org/A5082462234', 'https://openalex.org/A5058954591', 'https://openalex.org/A5046118655', 'https://openalex.org/A5068508539']"
https://openalex.org/W3112631310,2020,39,"['https://openalex.org/A5044603466', 'https://openalex.org/A5068508539']"
https://openalex.org/W2130571329,2011,54,"['https://openalex.org/A5029323348', 'https://openalex.org/A5068508539', 'https://openalex.org/A5012470628', 'https://openalex.org/A5075825791']"
https://openalex.org/W2251386628,2015,46,"['https://openalex.org/A5053850863', 'https://openalex.org/A5004059124', 'https://openalex.org/A5015147112', 'https://openalex.org/A5068508539', 'https://openalex.org/A5024437840', 'https://openalex.org/A5075825791']"
https://openalex.org/W2942880182,2019,31,"['https://openalex.org/A5003138661', 'https://openalex.org/A5087267903', 'https://openalex.org/A5048987475', 'https://openalex.org/A5085864488', 'https://openalex.org/A5073536344', 'https://openalex.org/A5082603621', 'https://openalex.org/A5068508539']"
https://openalex.org/W2250229103,2013,41,"['https://openalex.org/A5011118385', 'https://openalex.org/A5068508539']"
https://openalex.org/W2963614567,2019,26,"['https://openalex.org/A5022994077', 'https://openalex.org/A5065912572', 'https://openalex.org/A5068508539', 'https://openalex.org/A5055592482']"
https://openalex.org/W2186267129,2007,39,['https://openalex.org/A5068508539']
https://openalex.org/W2151913182,2009,31,"['https://openalex.org/A5089575055', 'https://openalex.org/A5068508539']"
https://openalex.org/W62473634,2012,24,"['https://openalex.org/A5029323348', 'https://openalex.org/A5074890965', 'https://openalex.org/A5012850897', 'https://openalex.org/A5027532022', 'https://openalex.org/A5068508539']"
https://openalex.org/W2604226652,2017,18,"['https://openalex.org/A5079539458', 'https://openalex.org/A5043567153', 'https://openalex.org/A5068508539', 'https://openalex.org/A5053822814']"
https://openalex.org/W2147453867,2006,1719,"['https://openalex.org/A5058815871', 'https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2150375325,2007,1596,"['https://openalex.org/A5000679279', 'https://openalex.org/A5040821463']"
https://openalex.org/W2049607688,2006,1514,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W1967579779,2011,1327,"['https://openalex.org/A5006700143', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2097050150,2004,969,['https://openalex.org/A5000679279']
https://openalex.org/W2019789576,2000,822,"['https://openalex.org/A5036983906', 'https://openalex.org/A5000679279']"
https://openalex.org/W2053634345,2003,778,"['https://openalex.org/A5040821463', 'https://openalex.org/A5001893057', 'https://openalex.org/A5000679279']"
https://openalex.org/W2112896229,2011,697,"['https://openalex.org/A5085750604', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2157085604,2009,684,"['https://openalex.org/A5066696247', 'https://openalex.org/A5000679279']"
https://openalex.org/W2147634746,2010,525,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5020965594', 'https://openalex.org/A5071634649', 'https://openalex.org/A5000679279']"
https://openalex.org/W2067919779,2004,452,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W2178843456,2016,435,"['https://openalex.org/A5027036879', 'https://openalex.org/A5048789742', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2041411104,2009,428,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2735460460,2010,349,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W1986252988,2005,341,"['https://openalex.org/A5040821463', 'https://openalex.org/A5000679279']"
https://openalex.org/W4245592878,2011,328,"['https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2125349172,2008,291,"['https://openalex.org/A5066696247', 'https://openalex.org/A5055710645', 'https://openalex.org/A5000679279']"
https://openalex.org/W2161335593,2005,280,"['https://openalex.org/A5000679279', 'https://openalex.org/A5001893057', 'https://openalex.org/A5066912513', 'https://openalex.org/A5040821463']"
https://openalex.org/W2064786700,2007,275,['https://openalex.org/A5000679279']
https://openalex.org/W2081896594,2012,181,"['https://openalex.org/A5062226737', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2570573182,2017,165,['https://openalex.org/A5000679279']
